"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","Category"
"GO:0000422",0.023424190800681,Inf,0.0234241908006814,"1","1","Autophagy of Mitochondrion","lower"
NA,NA,NA,NA,"","","Autophagy of Mitochondrion","outliers"
NA,NA,NA,NA,"","","Autophagy of Mitochondrion","upper"
"GO:0009072",0.0307906200298253,8.47407407407407,0.281090289608177,"2","12","Aromatic Amino Acid Metabolic Process","lower"
NA,NA,NA,NA,"","","Aromatic Amino Acid Metabolic Process","outliers"
NA,NA,NA,NA,"","","Aromatic Amino Acid Metabolic Process","upper"
"GO:0009074",0.00766949877730879,21.212962962963,0.140545144804089,"2","6","Aromatic Amino Acid Family Catabolic Process","lower"
"GO:0009074",0.0281890517627267,10.406976744186,0.277257240204429,"2","6","Aromatic Amino Acid Family Catabolic Process","outliers"
NA,NA,NA,NA,"","","Aromatic Amino Acid Family Catabolic Process","upper"
"GO:0042982",0.023424190800681,Inf,0.0234241908006814,"1","1","Amyloid Precursor Protein Metabolic Process","lower"
NA,NA,NA,NA,"","","Amyloid Precursor Protein Metabolic Process","outliers"
NA,NA,NA,NA,"","","Amyloid Precursor Protein Metabolic Process","upper"
"GO:0042987",0.023424190800681,Inf,0.0234241908006814,"1","1","Amyloid Precursor Protein Catabolic Process","lower"
NA,NA,NA,NA,"","","Amyloid Precursor Protein Catabolic Process","outliers"
NA,NA,NA,NA,"","","Amyloid Precursor Protein Catabolic Process","upper"
"GO:0009063",0.0216423512768416,10.5972222222222,0.234241908006814,"2","10","Amino Acid Catabolic Process","lower"
NA,NA,NA,NA,"","","Amino Acid Catabolic Process","outliers"
NA,NA,NA,NA,"","","Amino Acid Catabolic Process","upper"
"GO:0043605",0.023424190800681,Inf,0.0234241908006814,"1","1","Amide Catabolic Process","lower"
NA,NA,NA,NA,"","","Amide Catabolic Process","outliers"
NA,NA,NA,NA,"","","Amide Catabolic Process","upper"
"GO:1901606",0.0175801199162305,12.1137566137566,0.210817717206133,"2","9","Alpha-amino Acid Catabolic Process","lower"
NA,NA,NA,NA,"","","Alpha-amino Acid Catabolic Process","outliers"
NA,NA,NA,NA,"","","Alpha-amino Acid Catabolic Process","upper"
"GO:0009060",0.0139268757579831,6.73930152484014,0.515332197614991,"3","22","Aerobic Respiration","lower"
NA,NA,NA,NA,"","","Aerobic Respiration","outliers"
NA,NA,NA,NA,"","","Aerobic Respiration","upper"
"GO:0002253",0.00491795350722857,29.1174603174603,0.113926746166951,"2","5","Activation of Immune Response","upper"
"GO:0002253",0.0193776490085489,13.8790697674419,0.231047700170358,"2","5","Activation of Immune Response","outliers"
NA,NA,NA,NA,"","","Activation of Immune Response","lower"
